Datum,min,max
22/03/2020,-12.2,-0.4
23/03/2020,-4.3,4.6
24/03/2020,-1.1,8.3
25/03/2020,2.6,8
26/03/2020,-4.1,6.3
27/03/2020,0.6,6
28/03/2020,-4.6,2.5
29/03/2020,-9,-1.6
30/03/2020,-11.4,-1.2
31/03/2020,-11.4,5.3
01/04/2020,-7.7,2.1
02/04/2020,-17.6,-3
03/04/2020,-15.6,-1.2
04/04/2020,-22.5,-0.7
05/04/2020,-20.4,-0.3
06/04/2020,-21.7,0.9
07/04/2020,-1.1,7.8
08/04/2020,-3.8,8.4
09/04/2020,-2.7,4.7
10/04/2020,-10.8,1.6
11/04/2020,-7.3,3.3
12/04/2020,-10.9,-0.9
13/04/2020,-2,0.8
14/04/2020,-1,2.4
15/04/2020,-3.5,1.9
16/04/2020,-1.7,3.9
17/04/2020,-2.9,4.4
18/04/2020,-1.4,3.7
19/04/2020,-4.8,7.9
20/04/2020,1.8,7.7
21/04/2020,2.1,7.1
22/04/2020,-7.5,6
23/04/2020,-6.6,3.9
24/04/2020,-4.6,2.2
25/04/2020,-1.8,2.9
26/04/2020,-0.4,3
27/04/2020,-2.4,2.4
28/04/2020,-2.7,1.6
29/04/2020,-4.6,3.5
30/04/2020,-9.7,3.7
01/05/2020,-5.2,5
02/05/2020,-3.4,4.7
03/05/2020,1.1,3.3
04/05/2020,1.1,7.1
05/05/2020,0.1,7.5
06/05/2020,2,7.4
07/05/2020,1.9,6.1
08/05/2020,-3.2,4.7
09/05/2020,-2.5,5.1
10/05/2020,-6.7,3.4
11/05/2020,-1.2,6
12/05/2020,-3.3,6.4
13/05/2020,-6.5,6.4
14/05/2020,-7.6,6.9
15/05/2020,-1.2,5.2
16/05/2020,-2,7.8
17/05/2020,-3.5,7.6
18/05/2020,-5.2,8.6
19/05/2020,0,7.4
20/05/2020,-4.8,9.6
21/05/2020,0.4,11
22/05/2020,-3.5,14.8
23/05/2020,-1.1,16.2
24/05/2020,-0.4,18.2
25/05/2020,-0.7,19.3
26/05/2020,-0.8,20.6
27/05/2020,7.2,17.3
28/05/2020,3.9,14.2
29/05/2020,-0.9,13.6
30/05/2020,5.3,15.2
31/05/2020,6.9,23.2
01/06/2020,4,26
02/06/2020,13.9,24.4
03/06/2020,8.8,19
04/06/2020,9.3,19.6
05/06/2020,10.8,16.3
06/06/2020,9.2,17.3
07/06/2020,8.3,15.7
08/06/2020,9.3,18.1
09/06/2020,5.2,16.2
10/06/2020,8.4,19.3
11/06/2020,7.4,17.8
12/06/2020,3.7,20.6
13/06/2020,3.3,26.3
14/06/2020,7.1,26.9
15/06/2020,11.5,23.6
16/06/2020,3.9,17.9
17/06/2020,2.8,24.3
18/06/2020,6.4,25.9
19/06/2020,9.5,21.1
20/06/2020,1.9,20.8
21/06/2020,4.4,24.9
22/06/2020,10.2,28.1
23/06/2020,14.3,25.7
24/06/2020,12.5,24.2
25/06/2020,9,26.5
26/06/2020,5.1,23.1
27/06/2020,9,17.8
28/06/2020,1.1,20.8
29/06/2020,3.8,20.9
30/06/2020,11.2,20.2
01/07/2020,7.4,11.6
02/07/2020,3.1,16
03/07/2020,-0.9,15
04/07/2020,7.7,15.7
05/07/2020,7.8,12
06/07/2020,2.2,16.9
07/07/2020,4.6,17.5
08/07/2020,11,17.7
09/07/2020,8.5,19
10/07/2020,8.4,12.1
11/07/2020,0.1,17.8
12/07/2020,4.2,17.3
13/07/2020,8.5,17.2
14/07/2020,9.3,16.4
15/07/2020,3.6,20.1
16/07/2020,7.5,21.6
17/07/2020,5.4,23.7
18/07/2020,13.6,22.2
19/07/2020,11.8,22.7
20/07/2020,14,23.7
21/07/2020,10.8,22.6
22/07/2020,11.5,16.5
23/07/2020,11.3,14.5
24/07/2020,12.1,17
25/07/2020,10.1,17
26/07/2020,11.5,18.9
27/07/2020,3.8,21.9
28/07/2020,12.8,22.3
29/07/2020,12.7,21.5
30/07/2020,11.3,21.9
31/07/2020,10.2,20.3
01/08/2020,3.2,20.9
02/08/2020,4.2,17.8
03/08/2020,-0.5,20.3
04/08/2020,-0.1,20.8
05/08/2020,8.5,19.4
06/08/2020,2.9,22.6
07/08/2020,10.3,23.6
08/08/2020,7,24.6
09/08/2020,12.2,21.2
10/08/2020,9.8,16.6
11/08/2020,8.8,18.2
12/08/2020,8.9,20.1
13/08/2020,7.2,17.7
14/08/2020,13.6,20
15/08/2020,11.1,19.7
16/08/2020,3,16.3
17/08/2020,5.6,15
18/08/2020,0.4,17.9
19/08/2020,4.4,21.1
20/08/2020,10.1,17
21/08/2020,12.2,22.2
22/08/2020,13.4,18.9
23/08/2020,13.3,20.4
24/08/2020,6.4,16.6
25/08/2020,-0.2,14.6
26/08/2020,5.1,14.1
27/08/2020,5.2,13
28/08/2020,-2.3,15
29/08/2020,-0.4,14.7
30/08/2020,3.7,14.7
31/08/2020,0.5,14.4
01/09/2020,-3.2,17.6
02/09/2020,-1.5,18.4
03/09/2020,0.8,16.8
04/09/2020,11.3,16.1
05/09/2020,11.4,15.4
06/09/2020,7.2,13.3
07/09/2020,-0.1,16.3
08/09/2020,2.1,12.2
09/09/2020,-0.4,14.5
10/09/2020,-1.4,14.9
11/09/2020,-2.3,12.8
12/09/2020,2.4,10.6
13/09/2020,-1.4,10.9
14/09/2020,-2.2,13.4
15/09/2020,2.2,13.1
16/09/2020,3.6,7.5
17/09/2020,1.1,9.2
18/09/2020,0.1,13.9
19/09/2020,-1.4,10.4
20/09/2020,-4.1,12.7
21/09/2020,2.1,14
22/09/2020,4.5,10.3
23/09/2020,-2,8.6
24/09/2020,-0.4,9.1
25/09/2020,6.4,14.1
26/09/2020,-2.2,8.5
27/09/2020,-6.7,8.6
28/09/2020,5.5,11.3
29/09/2020,9.8,11.4
30/09/2020,8.5,11.1
01/10/2020,8.6,11.8
02/10/2020,9.4,10.9
03/10/2020,4,9.8
04/10/2020,1.1,8.4
05/10/2020,5.1,7
06/10/2020,6.6,9.2
07/10/2020,7,10.8
08/10/2020,9.9,11.1
09/10/2020,8.2,10.7
10/10/2020,7.2,9.4
11/10/2020,-1.5,7.7
12/10/2020,4.7,6.9
13/10/2020,-0.8,4.7
14/10/2020,-1.5,4.3
15/10/2020,-1.9,3.8
16/10/2020,-2.7,4.8
17/10/2020,-0.9,3.1
18/10/2020,-2.2,-0.9
19/10/2020,-6.4,-0.5
20/10/2020,-9.7,-2.8
21/10/2020,-5.6,-3.8
22/10/2020,-5.1,-1.3
23/10/2020,-4.9,-1.5
24/10/2020,-2.3,1.8
25/10/2020,-2.8,0.2
26/10/2020,-1.1,2.2
27/10/2020,0.8,2.5
28/10/2020,0.5,2.8
29/10/2020,-2.5,3.4
30/10/2020,-11.3,-1.4
31/10/2020,-15.8,-0.6
01/11/2020,-0.8,6.2
02/11/2020,1.8,6.1
03/11/2020,-2.2,8.4
04/11/2020,-3.4,2.9
05/11/2020,-2.3,4.3
06/11/2020,0.4,6.2
07/11/2020,1.5,6.9
08/11/2020,-3.4,1.6
09/11/2020,-2.1,3.7
10/11/2020,-8.9,-0.1
11/11/2020,-8.6,-0.8
12/11/2020,-1.3,2.4
13/11/2020,-1.3,2.1
14/11/2020,0.5,3.9
15/11/2020,2.4,5.2
16/11/2020,3.2,5.7
17/11/2020,2.8,6.2
18/11/2020,1.3,5.9
19/11/2020,-3.6,2.2
20/11/2020,-4.5,1.7
21/11/2020,-13.6,-1.1
22/11/2020,-2.3,-0.2
23/11/2020,-3.2,-0.1
24/11/2020,-19.8,-0.1
25/11/2020,-20.2,-3.8
26/11/2020,-8.2,-3.5
27/11/2020,-19.9,-7.9
28/11/2020,-16.7,0
29/11/2020,-5.3,0
30/11/2020,-3.9,0.1
01/12/2020,-7.3,0.5
02/12/2020,-13.2,-1
03/12/2020,-1.1,2.1
04/12/2020,-2.7,1.2
05/12/2020,-2.2,-0.5
06/12/2020,-2.3,-0.5
07/12/2020,-7.2,-1.2
08/12/2020,-7.4,-0.1
09/12/2020,-2.9,-0.1
10/12/2020,-1.5,0.8
11/12/2020,-2.2,0.6
12/12/2020,-7.4,-2.2
13/12/2020,-6.8,-4.1
14/12/2020,-6.1,-3.9
15/12/2020,-5.5,-1.8
16/12/2020,-6,-2.6
17/12/2020,-25.7,-2.7
18/12/2020,-26.6,-9.7
19/12/2020,-10.9,-3.4
20/12/2020,-3.4,1.1
21/12/2020,0.5,1.7
22/12/2020,-2,0.8
23/12/2020,-2.1,0.8
24/12/2020,-4.3,0.2
25/12/2020,-9.9,-4.3
26/12/2020,-17.1,-9.7
27/12/2020,-18.2,-9.7
28/12/2020,-9.7,-2.1
29/12/2020,-4.5,-2.8
30/12/2020,-6.8,-3
31/12/2020,-7.2,-0.2
01/01/2021,-7.3,-1.2
02/01/2021,-7.4,-5.6
03/01/2021,-22.8,-6.9
04/01/2021,-23.7,-21.4
05/01/2021,-22.6,-7.7
06/01/2021,-7.8,-5.1
07/01/2021,-10.9,-6.3
08/01/2021,-11.3,-8.2
09/01/2021,-9.9,-8.2
10/01/2021,-15.6,-9.7
11/01/2021,-15.6,-9.5
12/01/2021,-21.1,-11.4
13/01/2021,-36.7,-20.5
14/01/2021,-38.2,-24.5
15/01/2021,-24.5,-3.3
16/01/2021,-18.3,-3.1
17/01/2021,-19.3,-9.3
18/01/2021,-23.6,-13.6
19/01/2021,-24.2,-15.1
20/01/2021,-28,-14.6
21/01/2021,-19.9,-14.6
22/01/2021,-14.6,-12.1
23/01/2021,-14.8,-12.1
24/01/2021,-14.9,-13.7
25/01/2021,-15.4,-13
26/01/2021,-15.7,-10.8
27/01/2021,-12.6,-6.8
28/01/2021,-10,-7.7
29/01/2021,-20.2,-10
30/01/2021,-14.3,-9.9
31/01/2021,-10.2,-6.5
01/02/2021,-18.3,-8.1
02/02/2021,-27.4,-8.3
03/02/2021,-18.4,-8.3
04/02/2021,-18.8,-4.3
05/02/2021,-9.8,-4.8
06/02/2021,-11.8,-4.4
07/02/2021,-16.4,-6.3
08/02/2021,-19.4,-7.2
09/02/2021,-28.7,-15.2
10/02/2021,-31,-12.4
11/02/2021,-21.1,-9.1
12/02/2021,-24.4,-4.8
13/02/2021,-22.3,-6.7
14/02/2021,-24,-10.9
15/02/2021,-19.5,-0.5
16/02/2021,-24.1,-2.4
17/02/2021,-30.6,-12.9
18/02/2021,-31.7,-17.5
19/02/2021,-17.9,-11.7
20/02/2021,-14,-11.8
21/02/2021,-16,-13.4
22/02/2021,-16.3,-14.5
23/02/2021,-14.9,-12.7
24/02/2021,-20.2,-8.5
25/02/2021,-8.5,2.5
26/02/2021,-10.2,3.3
27/02/2021,-16.4,0.3
28/02/2021,-8.7,6
01/03/2021,0.8,5.8
02/03/2021,-8.3,3.8
03/03/2021,-6.7,-0.5
04/03/2021,-9.7,-4.5
05/03/2021,-20.5,-4
06/03/2021,-10.9,-4.1
07/03/2021,-6.8,-2.6
08/03/2021,-24,-5.7
09/03/2021,-28.5,-9.3
10/03/2021,-28.8,-8.3
11/03/2021,-14.1,-9.3
12/03/2021,-9.7,-7.2
13/03/2021,-7.8,-3.2
14/03/2021,-5.8,-0.8
15/03/2021,-7.9,1.5
16/03/2021,-7.7,-0.1
17/03/2021,-17.5,-2.1
18/03/2021,-20.3,-3.2
19/03/2021,-25.8,-5.1
20/03/2021,-14.3,2.9
21/03/2021,-5.3,-0.1
22/03/2021,-19.9,0.7
23/03/2021,-4.2,8.9
24/03/2021,-5.1,8.8
25/03/2021,-3.1,6
26/03/2021,-14.6,7.2
27/03/2021,-2,2.5
28/03/2021,1.1,8
29/03/2021,0,2.4
30/03/2021,0,5
31/03/2021,0.6,5.5
01/04/2021,-1.8,5.1
02/04/2021,-7.4,3.7
03/04/2021,-2.5,4.5
04/04/2021,-1,7.3
05/04/2021,0.1,4.8
06/04/2021,-2.3,1
07/04/2021,-3.3,3.9
08/04/2021,-11.5,4
09/04/2021,-15.6,2.8
10/04/2021,-3.2,2
11/04/2021,-5.4,6.1
12/04/2021,-9,5.2
13/04/2021,-3.2,1.8
14/04/2021,-13,4.5
15/04/2021,-3.3,9.4
16/04/2021,-6.8,11.1
17/04/2021,-7.2,10.6
18/04/2021,-6.4,11.9
19/04/2021,-5.2,13.8
20/04/2021,-4.6,12.5
21/04/2021,0.5,10.4
22/04/2021,-1,4.2
23/04/2021,-2.6,3.9
24/04/2021,-1.4,2.3
25/04/2021,-1.9,3
26/04/2021,-6.6,4.4
27/04/2021,-2.3,3.4
28/04/2021,-6.7,2.8
29/04/2021,-7.9,3.6
30/04/2021,-2.6,2
01/05/2021,-7.3,2.6
02/05/2021,-10.5,4.9
03/05/2021,-1.5,2.5
04/05/2021,-4.3,6.7
05/05/2021,-7.7,4.3
06/05/2021,-2.1,3.8
07/05/2021,-2.6,1.7
08/05/2021,-2.1,6.1
09/05/2021,-6.1,8.5
10/05/2021,-5.3,7
11/05/2021,2.3,10.8
12/05/2021,-0.8,10.3
13/05/2021,2.5,9.3
14/05/2021,1.4,4.9
15/05/2021,1.3,5
16/05/2021,2.6,6.3
17/05/2021,2.2,18.8
18/05/2021,9.2,16.6
19/05/2021,0,14.4
20/05/2021,6.3,9.5
21/05/2021,-0.4,8.5
22/05/2021,-0.4,2.6
23/05/2021,0,5.2
24/05/2021,2,6.3
25/05/2021,2.2,9.1
26/05/2021,-2.6,12.6
27/05/2021,-3.1,15.6
28/05/2021,2.9,13.9
29/05/2021,2.6,12.9
30/05/2021,-2.3,18.7
31/05/2021,4.7,16.2
01/06/2021,2.4,20.6
02/06/2021,3.1,25.2
03/06/2021,4.3,26.3
04/06/2021,8.3,26.9
05/06/2021,11.4,23.7
06/06/2021,10.7,21.4
07/06/2021,0.4,22.8
08/06/2021,6.6,21.6
09/06/2021,8.3,23.2
10/06/2021,8,25.3
11/06/2021,14.4,23.9
12/06/2021,13.3,21.7
13/06/2021,6.8,16.5
14/06/2021,1.6,15.9
15/06/2021,8.8,12.9
16/06/2021,4.1,14.1
17/06/2021,-1,16.3
18/06/2021,9.8,13.2
19/06/2021,4.3,19
20/06/2021,9.4,17
21/06/2021,4.6,15.7
22/06/2021,11.7,18.5
23/06/2021,7.7,18.8
24/06/2021,4.1,22.8
25/06/2021,5,21.8
26/06/2021,8.9,19.8
27/06/2021,11.7,20.1
28/06/2021,4.3,21
29/06/2021,7,19.8
30/06/2021,7.1,18
01/07/2021,2,25.2
02/07/2021,8.1,25
03/07/2021,7.8,28.7
04/07/2021,11.6,31.4
05/07/2021,12.1,28.7
06/07/2021,12.5,28.4
07/07/2021,13.6,26
08/07/2021,16.9,23.5
09/07/2021,7.7,24.7
10/07/2021,8.6,28.2
11/07/2021,12.6,25.9
12/07/2021,16.4,24.7
13/07/2021,7,25.8
14/07/2021,9.1,22.9
15/07/2021,10.9,21.4
16/07/2021,7,20.3
17/07/2021,8.1,21.9
18/07/2021,10.5,19.1
19/07/2021,6.2,16.6
20/07/2021,4.8,14.8
21/07/2021,3.4,13.6
22/07/2021,8.5,16.2
23/07/2021,7,14.4
24/07/2021,3.6,20.1
25/07/2021,5.9,21.5
26/07/2021,6,23.6
27/07/2021,14.2,26
28/07/2021,9.3,27
29/07/2021,11.7,24
30/07/2021,9.2,15
31/07/2021,10.4,19.4
01/08/2021,11,17.2
02/08/2021,7.6,17
03/08/2021,1.8,16.9
04/08/2021,7.4,17.4
05/08/2021,-1,18.8
06/08/2021,6.2,21.7
07/08/2021,-0.4,22.9
08/08/2021,2,21
09/08/2021,12.9,15.9
10/08/2021,12.8,20.3
11/08/2021,10.2,19.8
12/08/2021,11.8,21.2
13/08/2021,10.3,21.6
14/08/2021,4.4,20.9
15/08/2021,11.6,16.8
16/08/2021,7.9,11.9
17/08/2021,1.2,15.8
18/08/2021,3.9,14.9
19/08/2021,12.4,15.2
20/08/2021,12,15.7
21/08/2021,7.9,13.4
22/08/2021,5.3,11.3
23/08/2021,5.4,12
24/08/2021,-2.4,14.3
25/08/2021,6.4,10.4
26/08/2021,-1.7,14.4
27/08/2021,-3.4,17.2
28/08/2021,-0.8,18
29/08/2021,-1.5,17.7
30/08/2021,5.6,18.1
31/08/2021,5.1,16.5
01/09/2021,6.7,12.9
02/09/2021,2.9,10.1
03/09/2021,2.5,11
04/09/2021,-0.9,9.7
05/09/2021,-3.7,12.6
06/09/2021,2,14.6
07/09/2021,-0.3,14.6
08/09/2021,6.5,15.1
09/09/2021,-1.6,13.6
10/09/2021,-4.5,13.3
11/09/2021,-4.5,12.2
12/09/2021,-5.4,11.9
13/09/2021,3,8.9
14/09/2021,2,4.7
15/09/2021,2.7,6.6
16/09/2021,2.7,6.7
17/09/2021,2.2,7.2
18/09/2021,-1.6,6.7
19/09/2021,2.4,8.8
20/09/2021,2.5,7.9
21/09/2021,1.7,6.4
22/09/2021,0.9,7.7
23/09/2021,4.8,6.6
24/09/2021,4.7,7.5
25/09/2021,5.3,7.5
26/09/2021,-1.9,11.4
27/09/2021,2.3,15.5
28/09/2021,2.1,14.3
29/09/2021,1,11.3
30/09/2021,5.9,8.3
01/10/2021,5.4,7.6
02/10/2021,6.4,9.8
03/10/2021,6.4,10.7
04/10/2021,8.5,10.3
05/10/2021,9.3,11.7
06/10/2021,7.9,10.3
07/10/2021,2,7.9
08/10/2021,-0.7,2.6
09/10/2021,0.5,7.1
10/10/2021,6.1,12.5
11/10/2021,4.1,9.6
12/10/2021,2.8,5.5
13/10/2021,-5.6,5.4
14/10/2021,-10.7,1.1
15/10/2021,-0.4,5.1
16/10/2021,-0.2,1.2
17/10/2021,0.8,2.5
18/10/2021,-1.8,2.6
19/10/2021,-10.9,-1.7
20/10/2021,-11.5,-2.5
21/10/2021,-3.6,-1.3
22/10/2021,-3.2,0.2
23/10/2021,-16.9,-3
24/10/2021,-22.2,-6.3
25/10/2021,-6.3,-0.8
26/10/2021,-3.7,-0.9
27/10/2021,-4.8,-2.4
28/10/2021,-3.1,0.7
29/10/2021,-4.9,4.4
30/10/2021,-11.3,0
31/10/2021,-0.1,0.5
01/11/2021,0.4,3.2
02/11/2021,3.1,5.2
03/11/2021,2.7,4.7
04/11/2021,0.9,2.9
05/11/2021,0.1,1.2
06/11/2021,-1.8,0.4
07/11/2021,-15.7,0.4
08/11/2021,-17.1,-6.3
09/11/2021,-17.2,-3.1
10/11/2021,-3.1,1.2
11/11/2021,-2.4,1
12/11/2021,-4.1,0
13/11/2021,-14,-3.7
14/11/2021,-17.2,-3.4
15/11/2021,-17.5,0.3
16/11/2021,-9.4,0.7
17/11/2021,-7.9,2.7
18/11/2021,-7.7,2.6
19/11/2021,-16.5,-6.4
20/11/2021,-18.5,-2.4
21/11/2021,-10.4,-2.8
22/11/2021,-21.5,-9.6
23/11/2021,-24.3,-9.4
24/11/2021,-20.2,-8.5
25/11/2021,-20.8,-12
26/11/2021,-12.2,-8.6
27/11/2021,-25.9,-11.6
28/11/2021,-30.2,-15.7
29/11/2021,-29.7,-8.3
30/11/2021,-31.7,-8.7
01/12/2021,-31.7,-6.5
02/12/2021,-7,-3.6
03/12/2021,-19.4,-6.9
04/12/2021,-29.3,-11.8
05/12/2021,-33.9,-26.4
06/12/2021,-33.1,-16.7
07/12/2021,-20.5,-15
08/12/2021,-23.8,-15.5
09/12/2021,-24.7,-8.5
10/12/2021,-10.5,-6.9
11/12/2021,-9.3,-5
12/12/2021,-5,-1.7
13/12/2021,-5.9,-0.8
14/12/2021,-7.3,-3.3
15/12/2021,-5.4,-2.4
16/12/2021,-14.5,-2.9
17/12/2021,-13.1,-0.9
18/12/2021,-8.4,-1.1
19/12/2021,-8.3,-2.5
20/12/2021,-17,-5.8
21/12/2021,-29.6,-8.2
22/12/2021,-32.4,-22.7
23/12/2021,-23.2,-10.3
24/12/2021,-14.4,-7.5
25/12/2021,-20.8,-9
26/12/2021,-22.7,-9.9
27/12/2021,-23.3,-11.8
28/12/2021,-26.6,-15.8
29/12/2021,-15.8,-6.4
30/12/2021,-10.7,-4.3
31/12/2021,-13.6,-6.3
01/01/2022,-17.2,-10.4
02/01/2022,-21.9,-11.5
03/01/2022,-11.8,-10.7
04/01/2022,-12.8,-11.1
05/01/2022,-15.8,-11.7
06/01/2022,-25.6,-7.5
07/01/2022,-30.5,-7.5
08/01/2022,-33.4,-15.7
09/01/2022,-29.9,-15.6
10/01/2022,-30.7,-21.3
11/01/2022,-21.3,-2.9
12/01/2022,-4.3,0.5
13/01/2022,-11.2,0.5
14/01/2022,-15.7,-2.6
15/01/2022,-13,-1.2
16/01/2022,-5.5,1.8
17/01/2022,-11.7,-4.6
18/01/2022,-12.8,-4.5
19/01/2022,-7.8,3.8
20/01/2022,-12.3,-0.8
21/01/2022,-22.2,-3.2
22/01/2022,-25.8,-4.8
23/01/2022,-4.8,5.3
24/01/2022,-1.6,6.1
25/01/2022,-11.7,-1.3
26/01/2022,-12.9,-6.4
27/01/2022,-6.8,-4.7
28/01/2022,-13.8,-6.5
29/01/2022,-24.2,-10.6
30/01/2022,-20.9,-10.6
31/01/2022,-30.1,-12.3
01/02/2022,-31.9,-17.4
02/02/2022,-20.2,-13.1
03/02/2022,-22.2,-12.6
04/02/2022,-25.3,-9.1
05/02/2022,-9.1,-3
06/02/2022,-6.1,-2.7
07/02/2022,-6.4,-3.5
08/02/2022,-5.4,-3.2
09/02/2022,-7.3,-4.7
10/02/2022,-10.8,-5
11/02/2022,-16.9,-4.3
12/02/2022,-28.6,-8.7
13/02/2022,-31,-7.9
14/02/2022,-25.1,-6.6
15/02/2022,-28.5,-15
16/02/2022,-28.1,-10.4
17/02/2022,-11.9,-6.6
18/02/2022,-7,-3.5
19/02/2022,-7.5,-3.7
20/02/2022,-17,-7.2
21/02/2022,-21.9,-10.8
22/02/2022,-21.2,-13.2
23/02/2022,-19.4,-12.5
24/02/2022,-13.7,-0.7
25/02/2022,-11.9,-0.7
26/02/2022,-19.4,-3.4
27/02/2022,-5.9,6.9
28/02/2022,-4.5,4.9
01/03/2022,-6.8,-1.3
02/03/2022,-2.5,4.4
03/03/2022,-6.6,1.6
04/03/2022,-22.5,-1.3
05/03/2022,-7.9,-2.2
06/03/2022,-16.3,-3.3
07/03/2022,-6.3,-4
08/03/2022,-7.2,-4.8
09/03/2022,-6.8,-4.8
10/03/2022,-5.5,0.7
11/03/2022,-1.3,5.9
12/03/2022,-7.8,10.1
13/03/2022,-11.6,4.6
14/03/2022,-17.9,1.6
15/03/2022,-15.9,0.9
16/03/2022,-16.1,3.7
17/03/2022,-10.8,3
18/03/2022,-0.8,6.9
19/03/2022,-1,10.4
20/03/2022,5.2,9.5
21/03/2022,0.4,9.2
22/03/2022,-9.2,7.5
23/03/2022,-6.9,7
24/03/2022,-4.5,6.5
25/03/2022,-5.4,-0.7
26/03/2022,-8.3,-1.9
27/03/2022,-18.9,-3.6
28/03/2022,-9.4,-4.3
29/03/2022,-12.7,-1.6
30/03/2022,-5.6,-0.8
31/03/2022,-13.7,-1.4
