Datum,min,max
07/02/2021,-16.5,-8.9
08/02/2021,-24.6,-13.3
09/02/2021,-26.5,-10.7
10/02/2021,-18.4,-9.6
11/02/2021,-20.5,-3.4
12/02/2021,-21.2,-8.4
13/02/2021,-25.6,-9.1
14/02/2021,-12.3,-1.2
15/02/2021,-17,-5.1
16/02/2021,-32.3,-17
17/02/2021,-35.5,-20.5
18/02/2021,-23.8,-14
19/02/2021,-16,-14
20/02/2021,-17.2,-15.3
21/02/2021,-17.6,-14.8
22/02/2021,-15.3,-12.1
23/02/2021,-18,-8.2
24/02/2021,-8.5,0.4
25/02/2021,-6.4,1.8
26/02/2021,-7.5,-0.5
27/02/2021,-5.6,5.8
28/02/2021,-2.2,5.4
01/03/2021,-12.5,-0.1
02/03/2021,-10.1,-1.9
03/03/2021,-12.6,-7.4
04/03/2021,-19.8,-5.8
05/03/2021,-8.6,-5.1
06/03/2021,-12.3,-5.2
07/03/2021,-24,-8.6
08/03/2021,-28.9,-13.8
09/03/2021,-28.5,-9.3
10/03/2021,-16,-9
11/03/2021,-10.7,-6.9
12/03/2021,-9.5,-3.4
13/03/2021,-8.6,-2.3
14/03/2021,-11.9,-2.7
15/03/2021,-11,-3
16/03/2021,-13.6,-6.5
17/03/2021,-20.3,-6.4
18/03/2021,-26.6,-2.7
19/03/2021,-4.8,1
20/03/2021,-9.2,-1.4
21/03/2021,-15.6,-1
22/03/2021,-2.8,4.2
23/03/2021,-4.7,6.7
24/03/2021,-3.7,2.2
25/03/2021,-17,3.2
26/03/2021,-4.8,1.8
27/03/2021,-1.3,5.1
28/03/2021,-3.7,1.9
29/03/2021,-2.6,3
30/03/2021,-2.6,3.2
31/03/2021,-5.3,3
01/04/2021,-8.9,1.8
02/04/2021,-4.8,2.2
03/04/2021,-4.5,4.5
04/04/2021,-3.4,1.7
05/04/2021,-2.4,0
06/04/2021,-5,1
07/04/2021,-15.5,-0.1
08/04/2021,-24.5,-2.8
09/04/2021,-10.7,-0.5
10/04/2021,-8.2,2.6
11/04/2021,-7.8,1.3
12/04/2021,-19.2,-0.9
13/04/2021,-12,0.3
14/04/2021,-4.5,5
15/04/2021,-2.1,6.7
16/04/2021,-3.7,8.1
17/04/2021,-8.8,8.5
18/04/2021,-9.7,10.7
19/04/2021,-0.7,9.9
20/04/2021,-0.6,6.6
21/04/2021,-3,0.6
22/04/2021,-14.5,1.4
23/04/2021,-6,-1.5
24/04/2021,-6.5,0.1
25/04/2021,-11.4,2.6
26/04/2021,-8,1
27/04/2021,-11.8,-0.8
28/04/2021,-9.5,0.9
29/04/2021,-8,-0.7
30/04/2021,-10,-0.8
01/05/2021,-12.2,1.2
02/05/2021,-4.6,0.8
03/05/2021,-5.2,1.8
04/05/2021,-11.6,1
05/05/2021,-8.5,1.1
06/05/2021,-4.3,-0.4
07/05/2021,-2.7,3.1
08/05/2021,-6.5,5.3
09/05/2021,-3.5,8.5
10/05/2021,0.4,5.1
11/05/2021,-2.6,10.6
12/05/2021,1.4,6.1
13/05/2021,-0.3,2.4
14/05/2021,-0.1,2.1
15/05/2021,0.2,4.4
16/05/2021,1.7,12.4
17/05/2021,3.1,13.1
18/05/2021,0.7,13.2
19/05/2021,1.7,10.1
20/05/2021,1.3,5.9
21/05/2021,-1,1.7
22/05/2021,-1.8,4.6
23/05/2021,0.2,4.4
24/05/2021,0.6,6.7
25/05/2021,-1.8,10.1
26/05/2021,-1,12
27/05/2021,1.3,8.6
28/05/2021,-0.1,10.4
29/05/2021,1.8,12
30/05/2021,3.5,13.3
31/05/2021,6.9,19.9
01/06/2021,5.3,26.2
02/06/2021,10.7,26.6
03/06/2021,9.9,26.1
04/06/2021,7.8,21.2
05/06/2021,4,18.1
06/06/2021,6,22.7
07/06/2021,10.6,19.8
08/06/2021,9.5,22.4
09/06/2021,8.7,23
10/06/2021,15.3,24
11/06/2021,9.3,20.5
12/06/2021,7,13.4
13/06/2021,4,14.9
14/06/2021,5.7,13.6
15/06/2021,3.3,12.8
16/06/2021,2.1,16.7
17/06/2021,7.7,14.3
18/06/2021,5.9,17.1
19/06/2021,7.6,16.6
20/06/2021,7.2,13
21/06/2021,8.5,17.3
22/06/2021,3,16.8
23/06/2021,9.3,22.3
24/06/2021,7,17.4
25/06/2021,5.8,15.8
26/06/2021,9.2,19.6
27/06/2021,5.6,18.8
28/06/2021,4.8,15.9
29/06/2021,3.6,16
30/06/2021,6.6,23.7
01/07/2021,10.4,21.4
02/07/2021,5.9,27.3
03/07/2021,10,27.9
04/07/2021,17.7,29.5
05/07/2021,15.8,28.1
06/07/2021,14.7,27.2
07/07/2021,15.7,22.9
08/07/2021,12.4,22.3
09/07/2021,10,26.5
10/07/2021,11.6,23.4
11/07/2021,15.4,22
12/07/2021,8.7,23.9
13/07/2021,11,23
14/07/2021,14.6,21.1
15/07/2021,7.5,16.5
16/07/2021,10.3,18
17/07/2021,8.6,14.8
18/07/2021,7.3,14.3
19/07/2021,3.5,11.9
20/07/2021,6,11
21/07/2021,6.1,12.8
22/07/2021,5.7,13.1
23/07/2021,5,16
24/07/2021,10.3,19.2
25/07/2021,7.6,22.1
26/07/2021,11.2,27.5
27/07/2021,9.4,25.7
28/07/2021,9.2,22.1
29/07/2021,4.6,14.4
30/07/2021,1.6,14.5
31/07/2021,7.1,11
01/08/2021,1.2,14.8
02/08/2021,-0.5,15.9
03/08/2021,2.8,16.5
04/08/2021,6,18.6
05/08/2021,5.2,21.8
06/08/2021,7.1,22.4
07/08/2021,8.6,21.2
08/08/2021,11.5,17.1
09/08/2021,12.3,18.1
10/08/2021,11.7,19.8
11/08/2021,10.2,20.2
12/08/2021,9.7,19
13/08/2021,7.6,17.5
14/08/2021,4.1,15.1
15/08/2021,2.9,12.8
16/08/2021,-0.3,16.2
17/08/2021,1.3,12.6
18/08/2021,10.3,13.1
19/08/2021,8.8,12.3
20/08/2021,5.8,12.5
21/08/2021,4,9.5
22/08/2021,2.8,11.8
23/08/2021,1.3,13
24/08/2021,4.6,10.8
25/08/2021,3,14.4
26/08/2021,-0.4,18.2
27/08/2021,4.6,17.9
28/08/2021,0.1,18.2
29/08/2021,8.5,15.8
30/08/2021,5.5,13.2
31/08/2021,3,11.5
01/09/2021,2.5,8.7
02/09/2021,0.6,9.3
03/09/2021,-1.4,8.2
04/09/2021,-1.7,11.5
05/09/2021,4.9,12.3
06/09/2021,4.9,12.9
07/09/2021,5.3,11.4
08/09/2021,0.6,12.3
09/09/2021,0.8,12.5
10/09/2021,-3.5,10.4
11/09/2021,-1.3,10.4
12/09/2021,1.8,7.8
13/09/2021,0.8,4.6
14/09/2021,0.6,5.9
15/09/2021,1,6
16/09/2021,1.2,5.6
17/09/2021,2.7,5.9
18/09/2021,3.9,7.9
19/09/2021,2.9,8.2
20/09/2021,1,5.1
21/09/2021,2.9,7.7
22/09/2021,3.7,6.6
23/09/2021,2.7,5.6
24/09/2021,4.4,6.9
25/09/2021,-1.9,8.2
26/09/2021,2.3,14.1
27/09/2021,5.4,13.4
28/09/2021,1.4,11.7
29/09/2021,5.1,8
30/09/2021,5,7.1
01/10/2021,5,9.2
02/10/2021,5.8,8.9
03/10/2021,7.4,9.9
04/10/2021,8.1,12.5
05/10/2021,3.4,9.2
06/10/2021,1,6.1
07/10/2021,-4.8,1
08/10/2021,-0.5,3.4
09/10/2021,-0.4,7
10/10/2021,0.5,4.3
11/10/2021,-0.1,6.3
12/10/2021,-2.5,3.8
13/10/2021,-8.2,-0.3
14/10/2021,-8.8,-0.1
15/10/2021,-2.2,0
16/10/2021,0,1.5
17/10/2021,-5.7,1.1
18/10/2021,-14.4,-4.5
19/10/2021,-15.1,-5.9
20/10/2021,-6,-3
21/10/2021,-6.4,-1.5
22/10/2021,-15.2,-5
23/10/2021,-17.9,-8.8
24/10/2021,-10.9,-3.8
25/10/2021,-6.7,-3.7
26/10/2021,-5.2,-3.7
27/10/2021,-5,-1
28/10/2021,-8.6,2.6
29/10/2021,-14.2,-2.3
30/10/2021,-2.3,-0.2
31/10/2021,-1.5,1.2
01/11/2021,0.4,3.7
02/11/2021,1.7,3.7
03/11/2021,-1.9,2.2
04/11/2021,-1.3,0
05/11/2021,-3.3,-1.2
06/11/2021,-22.1,-1.7
07/11/2021,-22.6,-6.3
08/11/2021,-10.8,-4.5
09/11/2021,-9.5,-1.5
10/11/2021,-10.9,1.7
11/11/2021,-8.1,-2.9
12/11/2021,-14.6,-2.8
13/11/2021,-11.2,-3
14/11/2021,-12.2,-1.1
15/11/2021,-8.1,-1.8
16/11/2021,-7.4,1
17/11/2021,-15,0.9
18/11/2021,-22.9,-14.7
19/11/2021,-22.8,-3
20/11/2021,-15.5,-5.8
21/11/2021,-25.9,-12.2
22/11/2021,-26.1,-15.4
23/11/2021,-25.7,-7.1
24/11/2021,-26.8,-15.4
25/11/2021,-19.9,-12.5
26/11/2021,-30.2,-19.3
27/11/2021,-35.2,-23.7
28/11/2021,-32.2,-24.9
29/11/2021,-29.1,-10.3
30/11/2021,-24.7,-5.1
01/12/2021,-6.6,-4
02/12/2021,-14,-6.4
03/12/2021,-22.6,-11.8
04/12/2021,-35.9,-21.2
05/12/2021,-41.9,-33.4
06/12/2021,-41.5,-23.5
07/12/2021,-26.2,-15.9
08/12/2021,-20.3,-15.2
09/12/2021,-17,-4.4
10/12/2021,-12.6,-9.1
11/12/2021,-12.4,-4.2
12/12/2021,-4.6,-3.1
13/12/2021,-7.5,-4.1
14/12/2021,-8.3,-4.8
15/12/2021,-12.3,-0.8
16/12/2021,-5.7,-0.1
17/12/2021,-6.1,0.8
18/12/2021,-8.3,-2.2
19/12/2021,-20.1,-8.3
20/12/2021,-28.7,-11.7
21/12/2021,-33.7,-7.2
22/12/2021,-21.2,-5.6
23/12/2021,-18.7,-6.8
24/12/2021,-16.1,-8.9
25/12/2021,-16.4,-9.9
26/12/2021,-19.9,-10.5
27/12/2021,-27.9,-17.6
28/12/2021,-21.4,-14.9
29/12/2021,-19.2,-11.4
30/12/2021,-23.2,-7.2
31/12/2021,-24.7,-7.7
01/01/2022,-24.3,-10.5
02/01/2022,-13.1,-10.7
03/01/2022,-13.4,-12.6
04/01/2022,-27.7,-13.1
05/01/2022,-28.7,-8
06/01/2022,-34.3,-12.2
07/01/2022,-35.8,-23.8
08/01/2022,-30.6,-18.1
09/01/2022,-32.7,-23.1
10/01/2022,-25.4,-7.2
11/01/2022,-14.2,-0.2
12/01/2022,-5.5,-0.7
13/01/2022,-10.6,-2.4
14/01/2022,-10.9,-2.8
15/01/2022,-8.2,-3.5
16/01/2022,-13.4,-7.1
17/01/2022,-12.2,-3.9
18/01/2022,-7.9,1.2
19/01/2022,-13.2,-2.4
20/01/2022,-23.2,-4.5
21/01/2022,-25.9,-9
22/01/2022,-9.8,4.4
23/01/2022,-7,5.2
24/01/2022,-9.4,-4.7
25/01/2022,-14.3,-5.3
26/01/2022,-13.4,-8.8
27/01/2022,-17.2,-7.3
28/01/2022,-29.8,-14.3
29/01/2022,-19.2,-13.4
30/01/2022,-31.5,-19.2
31/01/2022,-37,-30.7
01/02/2022,-33,-13.9
02/02/2022,-20.4,-15.6
03/02/2022,-21.1,-12
04/02/2022,-12,-3.7
05/02/2022,-6.9,-3.4
06/02/2022,-11.4,-6.9
07/02/2022,-16.9,-4.9
08/02/2022,-10.2,-5.9
09/02/2022,-12.3,-5.7
10/02/2022,-15.7,-5.3
11/02/2022,-29.7,-11.9
12/02/2022,-34.8,-15.9
13/02/2022,-28.2,-5.4
14/02/2022,-24.7,-9.4
15/02/2022,-30.1,-14.3
16/02/2022,-14.3,-8.6
17/02/2022,-8.7,-4.9
18/02/2022,-9.9,-5.2
19/02/2022,-18.7,-9.5
20/02/2022,-20.9,-12.7
21/02/2022,-28.5,-14.2
22/02/2022,-26.2,-12.4
23/02/2022,-14.3,-3.2
24/02/2022,-16.2,-3.9
25/02/2022,-25.2,-6
26/02/2022,-7.7,5.1
27/02/2022,-3.1,3.5
28/02/2022,-5.7,-1.7
01/03/2022,-4.1,2.2
02/03/2022,-12.2,-1.7
03/03/2022,-20.2,-5.5
04/03/2022,-9.3,-3.8
05/03/2022,-16.6,-4.2
06/03/2022,-11.8,-4.7
07/03/2022,-18.1,-7
08/03/2022,-23.1,-3.8
09/03/2022,-5,0.3
10/03/2022,-2.2,4
11/03/2022,-4.3,7.2
12/03/2022,-13.8,-2
13/03/2022,-20.4,-2.7
14/03/2022,-13.5,-1
15/03/2022,-18.6,-0.7
16/03/2022,-10.4,0.3
17/03/2022,-2.2,5
18/03/2022,-3.5,7.1
19/03/2022,-0.2,8.2
20/03/2022,-1.3,7.3
21/03/2022,-5,5.6
22/03/2022,1.8,6.8
23/03/2022,-6.6,3.9
24/03/2022,-4.5,-2.4
25/03/2022,-11.1,-4.3
26/03/2022,-20.3,-5.5
27/03/2022,-12.6,-8.2
28/03/2022,-16.6,-3.5
29/03/2022,-7.2,-3.5
30/03/2022,-14.9,-4.5
31/03/2022,-11,-2.5
01/04/2022,-9.4,-1.2
02/04/2022,-14.2,-5.1
03/04/2022,-10.8,-5.5
04/04/2022,-11.7,-4.2
05/04/2022,-4.8,-2.4
06/04/2022,-5.8,-1.7
07/04/2022,-16.9,-1.5
08/04/2022,-3.4,0.2
09/04/2022,-3.1,0.9
10/04/2022,-3.3,1.1
11/04/2022,-2,2.4
12/04/2022,-17.1,4.6
13/04/2022,-11.1,2.6
14/04/2022,-8.1,3.1
15/04/2022,-12.4,6
16/04/2022,3.4,7
17/04/2022,2.1,8.8
18/04/2022,-3.1,9.2
19/04/2022,-4.5,12.9
20/04/2022,-5.2,7
21/04/2022,-0.3,5.5
22/04/2022,-1,6.9
23/04/2022,-1.6,7
24/04/2022,-1.6,3.6
25/04/2022,-7.3,-1.6
26/04/2022,-13.3,-0.8
27/04/2022,-7.5,-1.6
28/04/2022,-7.4,0.4
29/04/2022,-6.9,1.1
30/04/2022,-5.3,3.3
01/05/2022,-3,2.7
02/05/2022,-5.2,-1
03/05/2022,-7.1,1
04/05/2022,-12.7,3.4
05/05/2022,-0.5,6
06/05/2022,0.5,5.9
07/05/2022,-1.8,3.4
08/05/2022,-3.8,6.1
09/05/2022,0.3,6.5
10/05/2022,0.7,4.2
11/05/2022,-0.8,8.8
12/05/2022,-1.9,8.7
13/05/2022,-2.5,12.3
14/05/2022,1.3,9.2
15/05/2022,0.6,5
16/05/2022,-1,2
17/05/2022,0,6.8
18/05/2022,-4.6,8.9
19/05/2022,-2.5,12.8
20/05/2022,3.1,14.1
21/05/2022,2.6,14.4
22/05/2022,0.5,15.8
23/05/2022,5.9,17.8
24/05/2022,8.1,19.4
25/05/2022,8.5,18.9
26/05/2022,3.9,16.7
27/05/2022,1.8,9.7
28/05/2022,6,12.6
29/05/2022,4.4,17.8
30/05/2022,6.3,19
31/05/2022,10,18.1
01/06/2022,8.9,19.6
02/06/2022,9.5,17.2
03/06/2022,8.9,16.9
04/06/2022,7.4,13.4
05/06/2022,2.4,14.1
06/06/2022,6,12.4
07/06/2022,1.7,13.9
08/06/2022,1.4,14.5
09/06/2022,1.8,15.3
10/06/2022,5.8,19.6
11/06/2022,7.2,16.9
12/06/2022,7.6,20
13/06/2022,9.7,16.2
14/06/2022,5.4,12.7
15/06/2022,4.6,11.4
16/06/2022,3.3,13.9
17/06/2022,6.1,10.9
18/06/2022,7.1,15.6
19/06/2022,8.1,17.4
20/06/2022,10.2,16.2
21/06/2022,2.4,11.9
22/06/2022,8.9,17.1
23/06/2022,7,18.6
24/06/2022,8.1,27.3
25/06/2022,13.4,24.8
26/06/2022,11.3,26.9
27/06/2022,16.1,26.9
28/06/2022,18.1,28
29/06/2022,15.3,25.2
